Date,Open,High,Low,Close
10-05-2010,5026.6,5203.3,5026.6,5193.6
07-05-2010,5072.3,5085.65,4984.6,5018
06-05-2010,5124.4,5124.9,5037.75,5090.8
05-05-2010,5148.35,5148.35,5056.5,5124.9
04-05-2010,5223.9,5250.15,5134.85,5148.5
03-05-2010,5278.4,5278.7,5210.05,5222.7
30-04-2010,5254.2,5294.8,5254.2,5278
29-04-2010,5215.25,5264.75,5214.8,5254.1
28-04-2010,5308.2,5308.25,5202.45,5215.4
27-04-2010,5322.1,5330.55,5301.4,5308.3
26-04-2010,5299.35,5342.35,5299.35,5322.4
23-04-2010,5269.65,5311.05,5269.65,5304.1
22-04-2010,5248.6,5331.8,5221.1,5269.3
21-04-2010,5230.3,5266.3,5230.3,5244.9
20-04-2010,5208.3,5257.25,5208.3,5230.1
19-04-2010,5279.05,5279.05,5160.9,5203.6
16-04-2010,5273.4,5283.05,5237.55,5262.6
15-04-2010,5323.3,5373.15,5265.3,5273.6
13-04-2010,5340.85,5356.5,5301.7,5322.9
12-04-2010,5354.15,5382.15,5324.9,5339.7
09-04-2010,5302.4,5377.45,5302.25,5361.7
08-04-2010,5376.3,5383.65,5290.25,5304.4
07-04-2010,5365.7,5399.65,5345.05,5374.6
06-04-2010,5369.65,5388.65,5351.7,5366
05-04-2010,5291.4,5377.55,5291.4,5368.4
01-04-2010,5249.2,5298.6,5249.2,5290.5
31-03-2010,5260.4,5293.9,5235.15,5249.1
30-03-2010,5302.95,5325,5251.35,5262.4
29-03-2010,5283.9,5329.55,5242.15,5302.8
26-03-2010,5260.55,5293.75,5260.55,5282
25-03-2010,5225.3,5267.3,5202.95,5260.4
23-03-2010,5205.85,5243.6,5193.4,5225.3
22-03-2010,5260.95,5260.95,5187.05,5205.2
19-03-2010,5246.8,5269.95,5237.1,5262.8
18-03-2010,5232.55,5255.65,5214.4,5245.9
17-03-2010,5198.45,5260.5,5177.15,5231.9
16-03-2010,5128.95,5209.25,5125.7,5198.1
15-03-2010,5134.45,5151.05,5101.2,5128.9
12-03-2010,5131.8,5158.1,5122.1,5137
11-03-2010,5116.35,5152.6,5102.1,5133.4
10-03-2010,5101.6,5137.4,5092.05,5116.2
09-03-2010,5121.05,5131.8,5094.35,5101.5
08-03-2010,5092.15,5147.1,5092.15,5124
05-03-2010,5080.55,5118.65,5068.05,5088.7
04-03-2010,5096.95,5096.95,5049,5080.2
03-03-2010,5015.8,5093.25,5015.1,5088.1
02-03-2010,4935.6,5029.45,4935.35,5017
26-02-2010,4858.5,4992,4858.45,4922.3
25-02-2010,4859,4880.15,4835.6,4859.7
24-02-2010,4869.55,4880.55,4834.65,4858.6
23-02-2010,4856.6,4884.1,4833.15,4870
22-02-2010,4849.35,4912.05,4845.9,4856.4
19-02-2010,4887.3,4887.3,4805.55,4844.9
18-02-2010,4915.1,4922.05,4873.7,4887.7
17-02-2010,4858.65,4929.7,4857.6,4914
16-02-2010,4801.8,4880,4791.35,4855.7
15-02-2010,4827.9,4845.6,4783.9,4801.9
11-02-2010,4757.25,4843.8,4757.25,4826.8
10-02-2010,4793,4826.85,4748.1,4757.2
09-02-2010,4760.55,4810.4,4739.35,4792.6
08-02-2010,4755.35,4799.05,4675.4,4760.4
06-02-2010,4712.75,4768.15,4712.75,4757.2
05-02-2010,4819.65,4827,4692.35,4718.6
